name,rating,total num ratings,popularity,distance,veracity,category,station_id
Jardim Zoológico de Lisboa,8.9,798,0.9962268950313719,957,5,Zoo,164
Funmácia,7.6,10,0.6846701712735289,842,3,Candy Store,164
Celeiro,8.8,47,0.9878751907749703,962,4,"Health Food Store, Vegan and Vegetarian Restaurant, Gourmet Store",164
Centro Clínico do SAMS,7.8,36,0.9832118026114973,885,4,Medical Center,164
Paladar Zen,7.7,86,0.8639138545022893,869,5,Vegan and Vegetarian Restaurant,164
Vasco da Gama Tower (Torre Vasco da Gama),8.3,122,0.9951529026058448,80,4,Scenic Lookout,165
River Lounge,8.9,53,0.9834096433214629,111,4,"Lounge, Hotel Bar, Cocktail Bar",165
L’Origine by Chakall,8.3,16,0.9816856028489063,126,5,Pizzeria,165
100 Montaditos,8.6,57,0.9846673449776723,167,4,Tapas Restaurant,165
Saboreia Chá e Café,7.6,48,0.9427392459442654,131,4,Coffee Shop,165
Il Pizzarium,8.3,51,0.8835566107060087,228,5,"Italian Restaurant, Pizzeria, Ice Cream Parlor",165
Bar Torre,6.6,16,0.3300830930981855,99,3,Bar,165
Supercor,7.9,96,0.9960997117178226,260,5,Supermarket,165
D'Nata,7.7,13,0.796662144593296,256,4,Ice Cream Parlor,165
Tacho do Pescador,7.4,16,0.9792408569329037,221,4,Portuguese Restaurant,165
Labrazza Steakhouse,6.8,8,0.8817760443163191,167,4,"Steakhouse, Brazilian Restaurant",165
SushiBoy & NoodlesGirl,6.6,12,0.8590808885874174,140,4,"Sushi Restaurant, Ramen Restaurant",165
D' Bacalhau,8.3,328,0.9718218303091968,332,5,"Seafood Restaurant, Portuguese Restaurant",165
Tappas Caffé,7.8,75,0.9018568763778192,321,4,Portuguese Restaurant,165
Luzzo Expo,8.5,32,0.9368040246452999,370,4,Pizzeria,165
Esplanando,7.9,71,0.9672290995421401,333,4,Café,165
Irish & Co,7.4,361,0.9731643208411056,287,5,"Pub, Burger Joint",165
Hamburgueria do Bairro,8.1,218,0.938838957662088,354,4,Burger Joint,165
Cantinho do Avillez,7.5,21,0.9577044825052287,301,5,Portuguese Restaurant,165
Senhor Peixe,8.1,132,0.9528997795489231,356,5,Seafood Restaurant,165
Jardins Garcia de Orta,7.1,15,0.9309535922220338,263,4,Garden,165
Passeio das Tágides,8.4,25,0.9581142954044429,393,3,"Park, Other Great Outdoors",165
Biginlx,5.7,10,0.7606692668588548,160,2,Coffee Shop,165
The Old House,8.6,153,0.9764145610762535,450,5,Chinese Restaurant,165
Sushinow,7.3,21,0.9651235091289356,366,4,Japanese Restaurant,165
Tacho do Pescador,7.7,60,0.9619439262902041,421,5,"Portuguese Restaurant, Seafood Restaurant",165
A Padaria Portuguesa,8.0,62,0.9921146345599458,446,5,Bakery,165
mx-tour,7.3,8,0.5485981572551014,407,4,Mexican Restaurant,165
Yum-Yum,7.7,27,0.8798400316545136,464,4,Restaurant,165
Hamburg,6.8,48,0.9196201458368662,357,5,Burger Joint,165
The Fifties Diner,8.1,442,0.9713130970549997,523,5,"Diner, American Restaurant, New American Restaurant",165
Jardim Garcia de Orta,N/A,{},0.9357865581369058,251,3,"Garden, Park",165
TIME tea&coffee,7.3,10,0.311556723757843,464,4,"Bubble Tea Shop, Coffee Shop",165
O Clube do Hambúrguer,6.9,57,0.9267565428749082,417,5,Burger Joint,165
A Padaria Portuguesa,8.0,274,0.9541433497258494,551,4,Bakery,165
Restaurante Peixaria,6.6,22,0.42472160985811996,381,5,Seafood Restaurant,165
SushiTime,8.2,292,0.9295263128144254,568,5,Sushi Restaurant,165
Jardim das Tágides,7.7,9,0.974591600248714,530,4,Sculpture Garden,165
Me & You - Coffee House,7.4,217,0.3819314905884348,510,5,"Café, Cocktail Bar, Coffee Shop",165
Restaurante Arizona,6.9,15,0.15502232773726754,446,4,Restaurant,165
Cooks,6.6,15,0.3860013566220112,432,3,Portuguese Restaurant,165
Mercado da carne,N/A,{},0.873904810355548,316,3,Deli,165
Remax Expo,N/A,{},0.7736419648408795,316,4,Retail,165
A Leitaria Gourmet,5.7,50,0.8789356169803855,361,5,Restaurant,165
MAR,7.7,8,0.18678989316601663,637,3,Seafood Restaurant,165
Passeio do Tejo,8.9,163,0.8775366005313436,735,4,Park,165
La Tagliatella,7.1,41,0.9267000169577752,563,5,"Italian Restaurant, Pizzeria",165
Taverna Vadia,6.0,9,0.4012633542479227,426,3,Restaurant,165
Tayybeh,8.1,10,0.9251879486744673,706,5,Syrian Restaurant,165
Starbucks,7.9,14,0.9980498558589113,688,4,Coffee Shop,165
Caximbar,8.2,50,0.07920694138262394,172,5,"Lounge, Hookah Bar",166
Chapitô,8.3,712,0.9841303487649087,228,4,"Bar, Portuguese Restaurant",166
São Jorge Castle (Castelo de São Jorge),9.0,2629,0.9996608444972019,266,5,"Castle, Historic and Protected Site, Monument",166
Velha Gaiteira,8.0,49,0.7021225481883444,238,4,Wine Bar,166
Chapito à Mesa,7.7,91,0.9840031654513595,224,5,Portuguese Restaurant,166
Tomés Caffe,8.0,10,0.26858289525747553,246,5,Portuguese Restaurant,166
Miradouro do Castelo de São Jorge,9.5,493,0.9992510315979877,302,4,Scenic Lookout,166
Núcleo Museológico do Castelo,7.9,38,0.9962834209485049,252,3,History Museum,166
Pastelaria Santo Antonio,8.6,145,0.9954072692329433,305,5,"Café, Ice Cream Parlor, Bakery",166
Largo de Santo António da Sé,8.2,14,0.9702108416709061,291,4,Plaza,166
India Gate,8.5,25,0.9480809451133345,317,5,Indian Restaurant,166
Igreja de Santo António da Sé,8.8,525,0.999265163077271,341,5,"Church, Historic and Protected Site",166
Maria Catita,8.6,392,0.9783223107794924,334,5,Portuguese Restaurant,166
Claras em Castelo,7.9,36,0.9547227403764627,298,5,Mediterranean Restaurant,166
Dear Breakfast,7.6,23,0.9954779266293595,276,5,Breakfast Spot,166
Igreja de Santa Maria Maior de Lisboa,8.8,253,0.9983748798824261,363,5,"Church, Historic and Protected Site",166
Basilio,8.9,94,0.9633146797806794,369,4,"Breakfast Spot, Coffee Shop",166
Outro Lado,8.3,37,0.9606296987168617,346,5,"Beer Bar, Brewery, Beer Garden",166
Baixamar,8.8,21,0.9758069074670737,371,4,Seafood Restaurant,166
Adufe,8.3,25,0.5509722457746877,357,4,Bar,166
28 Café,8.6,99,0.968797693742581,388,5,"Café, Ice Cream Parlor",166
Museu do Aljube — Resistência e Liberdade,8.2,25,0.9804420326719802,373,4,History Museum,166
Camera obscura,7.5,17,0.9884828443841501,318,4,Scenic Lookout,166
Petisqueira Conqvistador,7.7,37,0.989938386750325,339,5,Restaurant,166
Qosqo,8.1,59,0.9346419083149624,370,5,Peruvian Restaurant,166
Gelataria Portuguesa,7.6,19,0.9662822904301622,327,4,Ice Cream Parlor,166
Ao Pé Da Sé,8.4,56,0.9536487479509355,403,4,Bar,166
Núcleo Arqueológico do Castelo,8.7,75,0.9970323893505172,425,4,Historic and Protected Site,166
Alpendre,8.4,168,0.9872675371657905,419,5,Seafood Restaurant,166
Petisqueira Conqvistador,7.5,10,0.6087982590017523,356,5,"Portuguese Restaurant, Tapas Restaurant",166
Café da Garagem,8.8,306,0.9909699847380024,449,5,Café,166
Hamburgueria Gourmet - Café do Rio,7.8,199,0.9363659487875191,387,5,Burger Joint,166
Miss Can Petiscaria,9.0,46,0.9884263184670171,457,5,Portuguese Restaurant,166
Cais Do Vinho,7.8,9,0.397348934486462,398,4,"Wine Bar, Restaurant",166
Taberna Moderna,8.1,247,0.9551749477135266,420,5,"Portuguese Restaurant, Bar",166
Museu do Teatro Romano,7.8,65,0.9878469278164038,398,4,Museum,166
Teatro Taborda,8.4,30,0.9914504550336329,453,4,Theater,166
The Food Temple,9.1,150,0.9505963484257532,478,5,Vegan and Vegetarian Restaurant,166
Le Petit Café Restaurante,8.6,492,0.9739132892431179,475,5,Portuguese Restaurant,166
Chi Coração,7.9,9,0.9513594483070488,429,3,Boutique,166
Break Se,7.8,11,0.9910830365722684,445,5,Café,166
Miradouro do Recolhimento,7.8,12,0.9359985303261545,451,3,Scenic Lookout,166
Largo Portas do Sol,9.1,320,0.9985303261545418,534,5,"Plaza, Scenic Lookout",166
Duetos da Sé,7.9,62,0.889929907862755,473,5,Portuguese Restaurant,166
Miradouro de Santa Luzia,9.6,948,0.9996184500593522,542,5,Scenic Lookout,166
Quase Cafe,8.8,50,0.9534791701995365,548,5,Portuguese Restaurant,166
Lisboa Tu e Eu,8.8,155,0.9620993725623198,564,5,Portuguese Restaurant,166
Natur Ice,7.5,15,0.28476343903679835,471,3,"Café, Ice Cream Parlor",166
Rooftop / Terrace Memmo Alfama,8.7,31,0.9489853597874626,572,4,Tapas Restaurant,166
Graça do Vinho,8.7,99,0.9687129048668814,577,5,Wine Bar,166
Bulhosa,7.0,13,0.9085975919959302,77,3,Bookstore,167
Templários,8.0,114,0.9523062574190266,213,4,Bar,167
Clinica Sao João de Deus,6.2,14,0.8838392402916737,62,4,"Medical Center, Doctor's Office",167
Pastelaria Granfina,6.8,26,0.9305437793228195,164,5,Bakery,167
Continente Bom Dia,7.1,46,0.9933582047368719,239,4,Supermarket,167
Taberna Londrina,7.3,9,0.9755666723192584,273,3,Portuguese Restaurant,167
Pingo Doce,5.9,6,0.9261912837035781,118,5,Supermarket,167
Cafe jasmim,N/A,{},0.37008931094907016,104,3,Breakfast Spot,167
Comidaria,N/A,{},0.3545870781753434,105,4,Restaurant,167
Nova Ásia,7.7,21,0.9674410717313888,354,5,Asian Restaurant,167
Rotunda de Entrecampos,6.3,116,0.990390594087389,192,5,Plaza,167
Sakura,7.8,68,0.9390226668927704,371,5,"Sushi Restaurant, Japanese Restaurant",167
Huang He,8.0,116,0.9918743994121305,386,5,"Chinese Restaurant, Asian Restaurant",167
Restaurante Camponesa,7.5,10,0.9544259793115143,362,4,Restaurant,167
Dom Guardanapo,N/A,{},0.04890904979933299,144,4,Portuguese Restaurant,167
Chez Moi,7.3,12,0.32362500706573966,336,2,Café,167
Praça de Alvalade,8.5,81,0.9804844271098299,466,4,Plaza,167
Jacaré Paguá,7.7,8,0.437651913402295,425,5,Coffee Shop,167
O Poleiro,8.1,38,0.9416087276016053,473,5,Portuguese Restaurant,167
Grog,7.3,8,0.9447035215646374,395,3,Bar,167
Happy Noodles,7.7,39,0.933497258493019,450,5,"Noodle Restaurant, Asian Restaurant",167
O Prego da Peixaria,8.6,130,0.934952800859194,528,5,Portuguese Restaurant,167
Topo da Avenida,6.5,9,0.9321406364818269,315,4,Restaurant,167
A Padaria Portuguesa,8.3,152,0.9513453168277656,514,4,Bakery,167
Pasta Non Basta,8.6,24,0.9629755242778814,532,5,Italian Restaurant,167
h3 new hamburgology,7.1,14,0.14830987507772314,414,3,Burger Joint,167
Restaurante A Padeira,6.7,10,0.9083997512859646,367,4,Restaurant,167
Gelados Conchanata,9.1,253,0.9803713752755638,605,5,Ice Cream Parlor,167
Amor Bio . Mercado Biológico,7.8,23,0.8907495336611837,533,4,Market,167
Frankie,8.9,351,0.9356452433440733,611,5,Hot Dog Joint,167
WOK - Shui Jing Gong,7.4,13,0.9447459160024871,501,5,Chinese Restaurant,167
Cinema City Classic Alvalade,7.7,118,0.9661692385958962,543,4,Movie Theater,167
Pastelaria Dâmaso,7.0,9,0.9270956983777062,454,4,Bakery,167
Italian Republic,7.6,26,0.9496919337516251,536,4,Italian Restaurant,167
Eira Velha,7.0,23,0.8973913289243118,461,4,Restaurant,167
Café Vá Vá,6.8,33,0.9327200271324402,434,4,"Café, Snack Place",167
Pizzaria Mercato di Napoli,7.5,9,0.8999632581538636,522,4,Pizzeria,167
Entre Nós - Petiscar e Conversar,8.1,78,0.8681956927251144,591,5,"Portuguese Restaurant, Café, Food and Beverage Retail",167
Gelataria Pindô,7.0,9,0.7430190492340738,472,4,Ice Cream Parlor,167
Motoxplorers,8.1,11,0.8618506585269347,608,5,Motorcycle Dealership,167
O Visconde,7.0,16,0.912243513651009,481,5,Portuguese Restaurant,167
Coluz,N/A,{},0.21999886948165734,304,3,Doctor's Office,167
Sam Croissants,7.7,34,0.9630320501950144,575,4,"Restaurant, Pastry Shop, Sandwich Spot",167
Rio de Mel,7.8,37,0.9113390989768809,589,4,BBQ Joint,167
MBH,8.2,9,0.8769713413600135,628,5,Burger Joint,167
Centro Comercial Alvalade,6.5,100,0.97644282403482,414,5,Shopping Mall,167
Lucca,8.4,283,0.9490560171838788,647,5,Pizzeria,167
Royal Versailles,8.0,18,0.9771917924368323,619,4,Café,167
Pomar de Alvalade,7.6,28,0.9247074783788367,582,5,Portuguese Restaurant,167
Restaurante Clube i - INDEG,7.2,11,0.8805183426601096,533,4,"Mediterranean Restaurant, Comfort Food Restaurant",167
Lidl,7.7,24,0.9971313097055,128,4,"Supermarket, Grocery Store",168
Miradouro do Monte Agudo,9.1,150,0.9892318127861625,324,5,Scenic Lookout,168
Disgraça,7.2,8,0.9136566615793341,212,3,"Concert Hall, Dive Bar",168
Casinha dos Doces,7.3,12,0.9649256684189701,262,4,Coffee Shop,168
Pizza Hut,6.6,5,0.9106749194505681,230,4,Pizzeria,168
Marta Masion,N/A,{},0.9715815951613815,128,3,Bakery,168
Miradouro da Penha de França,8.7,30,0.988030637047086,461,5,"Scenic Lookout, Other Great Outdoors",168
Freguesia da Penha de França,N/A,{},0.5945537278842349,162,2,Neighborhood,168
Zona Franca dos Anjos,7.4,9,0.17788706121756825,408,4,"Café, Social Club, Arts and Entertainment",168
Churrasqueira do Zubir,8.5,42,0.9824769656887683,509,4,"BBQ Joint, Halal Restaurant",168
Sabores de Gôa,8.4,27,0.8594624385280651,506,4,Indian Restaurant,168
Leo Restaurante,8.1,27,0.531824091345882,499,4,Indian Restaurant,168
Praça Paiva Couceiro,7.2,69,0.9968062856819851,409,5,Plaza,168
Thank You Mama,8.3,16,0.9662257645130292,532,4,"Coffee Shop, Bagel Shop",168
Cantinho do Táxi,6.7,13,0.9741817873494998,358,5,"Portuguese Restaurant, Café, Snack Place",168
Brick Cafe,8.0,353,0.9664518681815613,517,5,"Café, Coffee Shop",168
Annapurna,8.5,64,0.9403086315075462,562,5,Indian Restaurant,168
Quiosque Paiva Couceiro,6.9,8,0.40748120513255326,418,3,Café,168
RetroGusto,8.3,25,0.9449720196710192,583,5,Pizzeria,168
Malabarista,7.7,17,0.9460177491379798,534,3,Coffee Shop,168
BUS - Paragem Cultural,7.7,16,0.02361370188231304,532,4,Arts and Entertainment,168
Carvoaria Jacto,8.8,409,0.953394381323837,622,5,"Portuguese Restaurant, Steakhouse",168
Akcentt,7.5,9,0.9738285003674184,519,4,Ukrainian Restaurant,168
Rua Frei Manuel do Cenáculo,N/A,{},0.11370188231304053,302,1,Housing Development,168
Olha Que Dois,6.6,15,0.9459753547001301,436,5,"Portuguese Restaurant, Café",168
Planeta Bio,8.2,125,0.9368181561245831,630,5,Vegan and Vegetarian Restaurant,168
Moko - Veggie Café,7.3,19,0.927646826069753,536,5,Vegan and Vegetarian Restaurant,168
Veganeats Caffe,8.2,13,0.5056808546718671,640,5,Vegan and Vegetarian Restaurant,168
Espaço Sou,7.3,8,0.1634022949522356,538,4,Theater,168
My Auchan,N/A,{},0.9876490871064383,326,3,Grocery Store,168
Maria Food Hub,8.0,10,0.9845118987055564,636,4,Gastropub,168
Grande Palácio Hong-Kong,8.2,260,0.9353343507998417,660,4,"Chinese Restaurant, Dim Sum Restaurant",168
Pomar Fresco,7.4,9,0.9075377310496863,586,3,"Fruit and Vegetable Store, Juice Bar",168
Flor de Lúpulo,8.0,11,0.8750070657396416,650,5,Beer Bar,168
Cova Funda,6.7,19,0.9866033576394777,494,5,"Snack Place, Brewery, Restaurant",168
Fauna & Flora,8.1,30,0.9626222372958001,692,5,"Breakfast Spot, Juice Bar",168
Sagarmatha Momo,8.7,25,0.9472047933977729,739,4,Himalayan Restaurant,168
11 Esquadra Penha de França,N/A,{},0.3572861907184444,377,2,Police Station,168
Vasku's Grill,8.6,52,0.9264597818099599,737,5,"Steakhouse, BBQ Joint",168
Pastelaria Doce Doce,6.9,8,0.27461703691142386,556,4,Bakery,168
Kingpin Books,7.2,8,0.9631874964671302,593,3,"Comic Book Store, Bookstore",168
Primavera,7.7,41,0.9102509750720705,667,5,Wings Joint,168
Restaurante Ideal lisboa,6.9,23,0.977177660957549,568,4,Portuguese Restaurant,168
Forno de Sapadores,8.1,12,0.9772059239161155,722,4,Bakery,168
Restaurante Vitorioso,7.6,11,0.6075829517833927,671,4,"Indian Restaurant, Italian Restaurant",168
Carvoaria Grill,7.3,8,0.23359335255214517,641,3,Restaurant,168
Polpetta,7.5,18,0.9537617997852015,669,5,Italian Restaurant,168
Trinca,8.1,8,0.9809083714883274,739,4,Theme Restaurant,168
Curva,8.4,20,0.953281329489571,764,4,Café,168
Penalva da Graça,8.7,26,0.9490136227460291,787,5,Seafood Restaurant,168
Culturgest,8.8,140,0.9777005256910294,30,5,Art Gallery,169
Óh Pereira,8.3,48,0.9161438019331863,104,4,Brewery,169
Fogo de Chão,8.8,37,0.9326635012153072,138,5,"Brazilian Restaurant, Steakhouse",169
Petisco Saloio,7.4,9,0.942654457068566,79,4,Portuguese Restaurant,169
Prazeres da Picanha,7.8,109,0.9711717822621672,155,5,Brazilian Restaurant,169
Mesa do Bairro,8.0,47,0.9014470634786049,180,5,Portuguese Restaurant,169
People and Food,8.5,94,0.9664801311401278,206,5,Portuguese Restaurant,169
Taberna Manuel Pereira Gomes,6.8,46,0.935574585947657,97,5,"Beer Garden, Snack Place",169
Arigato Sushi Arena,8.0,364,0.9029450002826296,220,5,Sushi Restaurant,169
Dieci,7.7,44,0.9084986716409473,201,4,Pizzeria,169
Cinema City Campo Pequeno,7.6,205,0.9896274942060935,199,5,Movie Theater,169
Baia do PEIXE,7.4,9,0.7203804194223051,184,1,Portuguese Restaurant,169
Namur,6.8,52,0.8591232830252671,123,5,"Café, Snack Place, Portuguese Restaurant",169
Parque Infantil do Jardim Marquês de Marialva,7.7,8,0.8970521734215138,233,4,Playground,169
Campo Pequeno,8.0,349,0.9971171782262167,259,5,Plaza,169
Fogo,8.0,15,0.9067887626476739,267,5,"Portuguese Restaurant, BBQ Joint",169
Praça de Touros do Campo Pequeno,7.8,272,0.9976541744389803,272,5,"Music Venue, Performing Arts Venue",169
O Nobre,8.1,82,0.9742807077044825,291,5,"Mediterranean Restaurant, Portuguese Restaurant",169
City Bar,6.9,39,0.861878921485501,210,4,"Karaoke Bar, Cocktail Bar",169
Sem Dúvida,6.2,20,0.940181448193997,135,5,Portuguese Restaurant,169
Hamburgueria 21,8.6,145,0.8944378497541122,378,5,Burger Joint,169
Flor das Avenidas,6.9,34,0.9384856706800068,237,5,Café,169
Ouriço,6.8,11,0.3428438188909615,244,4,Portuguese Restaurant,169
Iogurteria do Bairro,7.2,18,0.22844949409304166,291,4,Frozen Yogurt Shop,169
Fishtail,7.9,54,0.9060115312870951,364,5,Indian Restaurant,169
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,411,5,Restaurant,169
Jardim da Casa da Moeda,7.5,19,0.9535498275959527,331,4,"Garden, Dog Park, Playground",169
Queenmama's,6.9,8,0.4940223842631847,269,3,Pizzeria,169
Rosa Doce,8.1,39,0.9830422248600984,418,5,Café,169
Cockpit Bar,8.9,139,0.9467667175399921,460,5,Pub,169
Lego Fan Event,6.6,16,0.3878808433666836,261,2,Amusement Park,169
Nova Goa,7.5,17,0.15497993329941778,368,4,Restaurant,169
Di Casa,6.6,24,0.8946639534226443,265,4,Italian Restaurant,169
La Fabrica,8.5,13,0.864182352608671,463,4,Ice Cream Parlor,169
Royal Versailles,8.0,18,0.9771917924368323,430,4,Café,169
iLoja,6.7,10,0.7707167486292466,294,4,Mobile Phone Store,169
Centro Comercial do Campo Pequeno,6.4,338,0.9966649708891526,257,5,Shopping Mall,169
Baia do Peixe - Campo Pequeno,6.2,25,0.8883189192244644,232,4,Seafood Restaurant,169
Livraria Barata,8.2,65,0.9405629981346447,462,5,Bookstore,169
Dom Tacho,7.3,140,0.9431349273641965,386,5,Restaurant,169
Magic Pool Bar,7.6,64,0.9489994912667458,429,5,Bar,169
Frankie,8.0,71,0.9310383810977333,475,4,Hot Dog Joint,169
Festa Brava,6.6,9,0.19744502854558815,314,4,Restaurant,169
Praça de Londres,8.0,84,0.9829574359843989,484,4,Plaza,169
Da Beppi,7.5,22,0.8448222259906167,432,4,"Italian Restaurant, Pizzeria",169
Ti Lurdes,6.3,23,0.9426120626307162,290,5,Portuguese Restaurant,169
Continente Bom Dia Acqua Roma,7.6,17,0.8884884969758634,460,5,"Supermarket, Bakery",169
1001 Nights Iranian Restaurant,8.2,26,0.9467243231021424,521,4,Persian Restaurant,169
iNdiferente bar,7.1,13,0.8826663275111639,403,4,Bar,169
Leitaria Vilhena,7.1,12,0.4548075292521621,404,4,Portuguese Restaurant,169
Óh Pereira,8.3,48,0.9161438019331863,91,4,Brewery,170
Fogo de Chão,8.8,37,0.9326635012153072,112,5,"Brazilian Restaurant, Steakhouse",170
Mesa do Bairro,8.0,47,0.9014470634786049,105,5,Portuguese Restaurant,170
Culturgest,8.8,140,0.9777005256910294,181,5,Art Gallery,170
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,232,5,Restaurant,170
Taberna Manuel Pereira Gomes,6.8,46,0.935574585947657,100,5,"Beer Garden, Snack Place",170
Jardim da Casa da Moeda,7.5,19,0.9535498275959527,195,4,"Garden, Dog Park, Playground",170
La Fabrica,8.5,13,0.864182352608671,284,4,Ice Cream Parlor,170
Sem Dúvida,6.2,20,0.940181448193997,80,5,Portuguese Restaurant,170
Frankie,8.0,71,0.9310383810977333,282,4,Hot Dog Joint,170
Flor das Avenidas,6.9,34,0.9384856706800068,187,5,Café,170
Petisco Saloio,7.4,9,0.942654457068566,251,4,Portuguese Restaurant,170
Prazeres da Picanha,7.8,109,0.9711717822621672,294,5,Brazilian Restaurant,170
Fogo,8.0,15,0.9067887626476739,313,5,"Portuguese Restaurant, BBQ Joint",170
Leitaria Vilhena,7.1,12,0.4548075292521621,225,4,Portuguese Restaurant,170
Ouriço,6.8,11,0.3428438188909615,226,4,Portuguese Restaurant,170
Hamburgueria 21,8.6,145,0.8944378497541122,396,5,Burger Joint,170
People and Food,8.5,94,0.9664801311401278,394,5,Portuguese Restaurant,170
Jardim do Arco do Cego,8.3,158,0.9887796054490984,385,5,"Garden, Park, Dog Park",170
Fnac,7.5,0,0.9235628285568933,346,4,"Electronics Store, Bookstore",170
B' Perfect Burgers,7.5,139,0.881380362896388,358,5,Burger Joint,170
Namur,6.8,52,0.8591232830252671,270,5,"Café, Snack Place, Portuguese Restaurant",170
Arigato Sushi Arena,8.0,364,0.9029450002826296,413,5,Sushi Restaurant,170
Praça de Londres,8.0,84,0.9829574359843989,413,4,Plaza,170
iLoja,6.7,10,0.7707167486292466,275,4,Mobile Phone Store,170
Igreja S. João de Deus,7.2,9,0.9421174608558024,343,4,"Church, Historic and Protected Site",170
